斗兽,鬥獸
斗艺,鬥藝
斗丽,鬥麗
斗舰,鬥艦
斗赢,鬥贏
斗艳,鬥艷
斤斗！,斤斗！
斤斗，,斤斗，
斤斗。,斤斗。
斤斗；,斤斗；
斤斗？,斤斗？
方了望,方瞭望
方才，,方纔，
方才已,方纔已
方才之,方纔之
方才仍,方纔仍
方才他,方纔他
方才正在,方纔正在
方才她,方纔她
方才如,方纔如
方才你,方纔你
方才我,方纔我
方才那,方纔那
方才所,方纔所
方才的,方纔的
方才若,方纔若
方才若果,方纔若果
方才这,方纔這
方才曾,方纔曾
方才还,方纔還
方向往,方向往
方便面！,方便麵！
方便面，,方便麵，
方便面。,方便麵。
方便面？,方便麵？
方便面了,方便麵了
方便面吧,方便麵吧
方便面呢,方便麵呢
方面,方面
方里,方里
日干夜干,日幹夜幹
日升,日昇
日余,日餘
日志,日誌
日准到,日準到
日历,日曆
月余,月餘
月明,月明
月准到,月準到
月历,月曆
木制,木製
木所制,木所製
木纳,木訥
木梁,木樑
木筏划,木筏划
欠准,欠準
比斗,比鬥
比拼,比拚
毛所制,毛所製
毛姜,毛薑
毛发,毛髮
毛里西斯,毛里西斯
毛里求斯,毛里求斯
水一冲,水一沖
水又冲,水又沖
水已干,水已乾
水已冲,水已沖
水干掉,水乾掉
水干尽,水乾盡
水才干,水才乾
水仍未干,水仍未乾
水未干,水未乾
水再冲,水再沖
水冲,水沖
水谷之海,水穀之海
水急冲,水急沖
水准,水準
水里拉,水裡拉
水里长,水裡長
火山岩,火山岩
火成岩,火成岩
火拼,火拚
火签,火籤
父母後,父母後
片干布,片乾布
片言只语,片言隻語
牙签,牙籤
牛肉面,牛肉麵
犬只,犬隻
王後,王后
世界杯,世界盃
且斗且,且鬥且
主干,主幹
主干脆,主乾脆
主母後,主母後
主仆,主僕
以自制,以自制
以前干了,以前幹了
以前干的,以前幹的
付托,付託
他干！,他幹！
他干，,他幹，
他干。,他幹。
他干？,他幹？
他干一杯,他乾一杯
他干杯,他乾杯
他干的,他幹的
他丑,他醜
他不干,他不幹
他不干犯,他不干犯
他不干犯法,他不幹犯法
他不干休,他不干休
他不干杯,他不乾杯
他不干涉,他不干涉
他不干脆,他不乾脆
他不干净,他不乾淨
他不干渴,他不乾渴
他不干着急,他不乾著急
他不干预,他不干預
他不干扰,他不干擾
他斗了,他鬥了
他占,他佔
他占卜,他占卜
他占算,他占算
他白干,他白幹
他们占,他們佔
他准知,他準知
他准要,他準要
他象,他像
他象征,他象徵
他象征战,他像征戰
令人发指,令人髮指
令媛,令嬡
仙范,仙範
仙游,仙遊
充饥,充飢
兄长,兄長
冬冬,鼕鼕
出了丑,出了醜
出丑,出醜
出征收,出征收
出的丑,出的醜
出个丑,出個醜
出游,出遊
出过丑,出過醜
出电影，,齣電影，
出电影。,齣電影。
出籴,出糶
加利波里,加利波里
加锺,加鐘
功夫扎实,功夫扎實
功亏一匮,功虧一簣
包扎,包紮
包方便面,包方便麵
包函,包涵
包卷,包捲
包准,包準
北斗,北斗
北回归线,北迴歸線
北冲,北衝
北岳,北嶽
北游,北遊
半只,半隻
半只可,半只可
半只够,半只夠
半海里,半海里
半里,半里
卡路里,卡路里
卡锺,卡鐘
占一方,佔一方
占一份,佔一份
占一角,佔一角
占一房,佔一房
占一个,佔一個
占一席,佔一席
占一间,佔一間
占一点,佔一點
占七,佔七
占九,佔九
占了,佔了
占了一挂,占了一掛
占了卜,占了卜
占了挂,占了掛
占二,佔二
占人,佔人
占八,佔八
占十,佔十
占下,佔下
占上,佔上
占千,佔千
占大,佔大
占小,佔小
占山为,佔山為
占不了,佔不了
占不上,佔不上
占不占,佔不佔
占不到,佔不到
占不着,佔不著
占之,佔之
占五,佔五
占什麽,佔什麼
占六,佔六
占少,佔少
占他,佔他
占半,佔半
占占小,佔佔小
占占便宜,佔佔便宜
占去,佔去
占四,佔四
占用,佔用
占先,佔先
占全,佔全
占劣,佔劣
占地,佔地
占在,佔在
占多,佔多
占她,佔她
占有,佔有
占有欲,佔有慾
占百,佔百
占自己,佔自己
占位,佔位
占住,佔住
占你,佔你
占别人,佔別人
占别的,佔別的
占我,佔我
占足,佔足
占些,佔些
占两,佔兩
占其,佔其
占到,佔到
占取,佔取
占定,佔定
占居,佔居
占朋友,佔朋友
占的挂,占的掛
占空间,佔空間
占便宜,佔便宜
占为己,佔為己
占个,佔個
占个便宜,佔個便宜
占起他,佔起他
占起她,佔起她
占起你,佔起你
占起我,佔起我
占得,佔得
占第,佔第
占这,佔這
占胜,佔勝
占绝大,佔絕大
占绝小,佔絕小
占绝少,佔絕少
占绝多,佔絕多
占绝对,佔絕對
占丝毫,佔絲毫
占着,佔著
占万,佔萬
占过,佔過
占过一挂,占過一掛
占过卜,占過卜
占过挂,占過掛
占遍,佔遍
占夺,佔奪
占满,佔滿
占尽,佔盡
占领,佔領
占据,佔據
占整,佔整
占机,佔機
占优,佔優
占点,佔點
占赢面,佔贏面
卯上干,卯上幹
去干,去幹
去干一杯,去乾一杯
去干了一杯,去乾了一杯
去干了杯,去乾了杯
去干杯,去乾杯
去干洗,去乾洗
去干涉,去干涉
去干耗,去乾耗
去干净,去乾淨
去干着急,去乾著急
去干预,去干預
去干扰,去干擾
去斗上,去鬥上
去卷,去捲
去采,去採
去理发,去理髮
去喂,去餵
可干，,可幹，
可干。,可幹。
可以干！,可以幹！
可以干，,可以幹，
可以干。,可以幹。
可以干的,可以幹的
可以象,可以像
可以象牙,可以象牙
可以象形,可以象形
可以象征,可以象徵
可以象限,可以象限
可以象棋,可以象棋
可自制,可自制
可象,可像
可象征,可象徵
可象征战,可像征戰
可象徵,可象徵
可乱发,可亂發
可赞,可讚
可赞同,可贊同
可赞成,可贊成
可赞助,可贊助
古卷,古卷
古法自制,古法自製
古书云,古書云
古董锺,古董鐘
古里古怪,古里古怪
古语云,古語云
古锺,古鐘
右冲,右衝
右面,右面
叮叮当当,叮叮噹噹
叮叮当当,叮叮噹噹
叮当,叮噹
叼扰,叨擾
叼难,刁難
司编制,司編制
只大老鼠,隻大老鼠
只手已,隻手已
只手亦,隻手亦
只手便,隻手便
只手岂,隻手豈
只手都,隻手都
只手就,隻手就
只手遮天,隻手遮天
只牛,隻牛
只犬,隻犬
只占,只佔
只占卜,只占卜
只占吉,只占吉
只占神问卜,只占神問卜
只占挂,只占掛
只占算,只占算
只巨兽,隻巨獸
只母老虎,隻母老虎
只字,隻字
只羊,隻羊
只老狐狸,隻老狐狸
只老虎,隻老虎
只老鼠,隻老鼠
只余,只餘
只言片字,隻言片字
只言片语,隻言片語
只身,隻身
只身上已,只身上已
只身上有,只身上有
只身上没,只身上沒
只身上的,只身上的
只身上无,只身上無
只身子,只身子
只身分,只身份
只身心,只身心
只身世,只身世
只身份,只身份
只身形,只身形
只身材,只身材
只身受,只身受
只身前,只身前
只身後,只身後
只身段,只身段
只身为,只身為
只身首,只身首
只身旁,只身旁
只身高,只身高
只身影,只身影
只身边,只身邊
只身体,只身體
只兔,隻兔
只怪物,隻怪物
只怪兽,隻怪獸
只招子,隻招子
只狗,隻狗
只狐狸,隻狐狸
只虎,隻虎
只采,只採
只采声,只采聲
只狼,隻狼
只畜生,隻畜生
只马,隻馬
只马车,只馬車
只鬼,隻鬼
只猛兽,隻猛獸
只眼闭,隻眼閉
只眼开,隻眼開
只蛋,隻蛋
只野兽,隻野獸
只鸟,隻鳥
只鹿,隻鹿
只猴,隻猴
只狮,隻獅
只凤,隻鳳
只影形单,隻影形單
只猪,隻豬
只猫,隻貓
只声不出,隻聲不出
只鸡,隻雞
只骡,隻騾
只驴,隻驢
台子,檯子
台子女,台子女
台子孙,台子孫
台布,檯布
台布下,台佈下
台布告,台佈告
台布防,台佈防
台布景,台布景
台布置,台佈置
台布署,台佈署
台布道,台佈道
台布满,台佈滿
台面,檯面
台面包车,台麵包車
台面前,台面前
台风,颱風
台球,檯球
台凳,檯凳
台历,檯曆
台历久,台歷久
台历代,台歷代
台历史,台歷史
台历年,台歷年
台历次,台歷次
台历来,台歷來
台历时,台歷時
台灯,檯燈
台锺,檯鐘
四下里,四下裡
四斗,四斗
四出征收,四出徵收
四只,四隻
四卷,四卷
四面包,四面包
四面点,四面點
四个,四個
四海里,四海里
四象,四象
四里,四里
四里余,四里餘
外合,外合
外松内紧,外鬆內緊
外面,外面
外强中干,外強中乾
外语系,外語系
失明,失明
奴仆,奴僕
它象,它像
它象征,它象徵
它象徵,它象徵
巨子,鉅子
巨制,巨製
巨细,鉅細
巨锺,巨鐘
巨岩,巨岩
左光斗,左光斗
左冲,左衝
左面,左面
左邻右舍,左鄰右舍
市长,市長
布一个,佈一個
布伏,佈伏
布兵,佈兵
布告,佈告
布局,佈局
布防,佈防
布於,佈於
布施,佈施
布个,佈個
布阵,佈陣
布岗,佈崗
布景,佈景
布置,佈置
布署,佈署
布里斯托,布里斯托
布雷,佈雷
布满,佈滿
布疑阵,佈疑陣
布坛,佈壇
布导,佈導
平安锺,平安鐘
必游,必遊
必须品,必需品
必须发,必須發
戊戍,戊戌
戊卫,戌衛
打不准,打不準
打斗,打鬥
打谷,打穀
打制！,打製！
打制，,打製，
打制。,打製。
打制？,打製？
打制了,打製了
打制的,打製的
打吨,打吨
扔得准,扔得準
本身,本身
未干的水,未乾的水
未干的血,未乾的血
未斗,未鬥
未松下,未鬆下
未几只,未幾只
未愈,未癒
未端,末端
正正当当,正正當當
正合,正合
正直发,正直發
正面点,正面點
正象,正像
正象征,正象徵
正象徵,正象徵
母後,母后
母范,母範
民舍,民舍
民舍，,民舍，
民舍。,民舍。
永志,永誌
玄武岩,玄武岩
玉佩,玉珮
玉制,玉製
玉制服,玉制服
玉所制,玉所製
玉所制服,玉所制服
甘乃迪,甘迺迪
生克,生剋
生克服,生克服
生克苦,生克苦
生克勤,生克勤
生物系,生物系
生物锺,生物鐘
生长发,生長發
生姜,生薑
生得丑,生得醜
生发水,生髮水
生发药,生髮藥
用干布,用乾布
甩发,甩髮
田舍,田舍
田里,田里
由他干,由他幹
由她干,由她幹
由你干,由你幹
由我干,由我幹
甲胄,甲冑
申明,申明
白干了,白幹了
白干的,白幹的
白占,白佔
白白干,白白幹
白白发一,白白發一
白白发了,白白發了
白面无须,白面無鬚
白淅,白皙
白术,白朮
白发,白髮
白发了一,白發了一
白发了笔,白發了筆
白象,白象
白须,白鬚
白澈,白皙
皮制,皮製
皮制服,皮制服
皮所制,皮所製
皮鹤发,皮鶴髮
目定口呆,目瞪口呆
目无余子,目無餘子
石灰岩,石灰岩
石制,石製
石所制,石所製
石英锺,石英鐘
石梁,石樑
石几,石几
石几乎,石幾乎
石象,石像
石膏象,石膏像
示范,示範
丢了丑,丟了醜
丢丑,丟醜
丢的丑,丟的醜
交布着,交佈著
交白卷,交白卷
交托,交託
交卷,交卷
交游,交遊
亦舍下,亦捨下
亦云,亦云
仿佛,彷彿
仿制,仿製
仿佛,彷彿
仿徉,彷徉
仿效,倣傚
仿徨,彷徨
伙干的,伙幹的
伙同,夥同
伙伴,夥伴
伙计,夥計
伙众,夥眾
伊於,伊于
仰冲,仰衝
光明,光明
光致致,光緻緻
光影後,光影後
兆里,兆里
先干为敬,先乾為敬
先斗上,先鬥上
先奸後杀,先姦後殺
全占,全佔
全象,全像
共斗,共鬥
共占,共佔
共制,共製
共制止,共制止
共制伏,共制伏
共制住,共制住
共制定,共制定
共制服,共制服
共制订,共制訂
共制裁,共制裁
共御,共禦
再干一次,再幹一次
再干他一次,再幹他一次
再干杀,再幹殺
再丑,再醜
再斗,再鬥
再斗一斗,再鬥一鬥
再斗斗,再鬥鬥
再斗胆,再斗膽
再占,再佔
再占一挂,再占一掛
再占卜,再占卜
再占算,再占算
再冲,再衝
再冲水,再沖水
再冲走,再沖走
再冲刷,再沖刷
再冲洗,再沖洗
再冲茶,再沖茶
再冲淡,再沖淡
再冲喜,再沖喜
再冲蚀,再沖蝕
再冲积,再沖積
再卷,再捲
再象,再像
刑余,刑餘
匠所制,匠所製
匠所制服,匠所制服
印制,印製
印象,印象
吉里巴斯,吉里巴斯
同仇敌慨,同仇敵愾
同伙,同夥
吊斗,吊斗
吊古,弔古
吊民,弔民
吊死问疾,弔死問疾
吊考,弔考
吊孝,弔孝
吊系,吊繫
吊取,弔取
吊念,弔念
吊信,弔信
吊客,弔客
吊唁,弔唁
吊书,弔書
吊问,弔問
吊祭,弔祭
吊丧,弔喪
吊喉,弔喉
吊场,弔場
吊奠,弔奠
吊词,弔詞
吊贺,弔賀
吊诡,弔詭
吊旗,弔旗
吊膀子,弔膀子
吊影,弔影
吊慰,弔慰
吊钱,弔錢
吊锺,吊鐘
吐干,吐乾
吁天,籲天
吁俊,籲俊
吁请,籲請
各干各,各幹各
各占,各佔
各占一挂,各占一掛
各占挂,各占掛
各占算,各占算
向下一仆,向下一仆
向下仆，,向下仆，
向下仆。,向下仆。
向午,晌午
向外冲,向外衝
向往,嚮往
向往日,向往日
向往来,向往來
向往时,向往時
向往常,向往常
向前一仆,向前一仆
向後冲,向後衝
向准,向準
向晦,嚮晦
向里拉,向裡拉
向慕,嚮慕
向慕容,向慕容
向导,嚮導
向导致,向導致
向导师,向導師
向导航,向導航
向导游,向導遊
向导电,向導電
向导演,向導演
向导弹,向導彈
向导体,向導體
合力干,合力幹
合力干系,合力干係
合力干涉,合力干涉
合力干预,合力干預
合力干扰,合力干擾
合斗,合鬥
合伙,合夥
合并,合併
合并且,合並且
合府,閤府
合府上,合府上
合府上下,閤府上下
合家,閤家
吃干！,吃乾！
吃干，,吃乾，
吃干。,吃乾。
吃干？,吃乾？
吃干了,吃乾了
吃干饭,吃乾飯
吃不准,吃不準
吃方便面,吃方便麵
吃完面,吃完麵
吃完面子,吃完面子
吃完面前,吃完面前
吃面,吃麵
吃面前,吃面前
吃准,吃準
吃茶,喫茶
吃过面,吃過麵
因奸成孕,因姦成孕
回文诗,迴文詩
回光反照,迴光反照
回光返照,迴光返照
回冲,回衝
回卷,回捲
回纹针,迴紋針
回圈,迴圈
回旋,迴旋
回几上,回几上
回廊,迴廊
回翔,迴翔
回佣,回佣
回肠,迴腸
回诵,迴誦
回荡,迴盪
回环,迴環
回避,迴避
回绕,迴繞
回响,迴響
回銮,迴鑾
地一卷,地一捲
地干！,地幹！
地干，,地幹，
地干。,地幹。
地干吧,地幹吧
地方里,地方裡
地志,地誌
地卷,地捲
地里长,地裡長
多干，,多幹，
多丑,多醜
多少只，,多少隻，
多少只。,多少隻。
多少只？,多少隻？
多少里，,多少里，
多少里。,多少里。
多少里？,多少里？
多少里才,多少里才
多少里呀,多少里呀
多少里呢,多少里呢
多少里路,多少里路
多出电影,多齣電影
多半只,多半只
多占,多佔
多余,多餘
多里,多里
多麽丑,多麼醜
奸夫,姦夫
奸污,姦污
奸拐,姦拐
奸情,姦情
奸杀,姦殺
奸淫,姦淫
奸通,姦通
好干，,好幹，
好干。,好幹。
好干？,好幹？
好干的,好幹的
好丑,好醜
好斗,好鬥
好斗大,好斗大
好斗室,好斗室
好斗笠,好斗笠
好斗蓬,好斗蓬
好斗篷,好斗篷
好斗胆,好斗膽
好好干,好好幹
好好地干,好好地幹
好好的干,好好的幹
好困，,好睏，
好困。,好睏。
好困了,好睏了
好困吧,好睏吧
好困啊,好睏啊
好准,好準
好象,好像
好象征式,好象徵式
好象征性,好象徵性
她干！,她幹！
她干，,她幹，
她干。,她幹。
她干？,她幹？
她干的,她幹的
她丑,她醜
她不干,她不幹
她不干犯,她不干犯
她不干犯法,她不幹犯法
她不干休,她不干休
她不干杯,她不乾杯
她不干涉,她不干涉
她不干脆,她不乾脆
她不干净,她不乾淨
她不干着急,她不乾著急
她不干预,她不干預
她不干扰,她不干擾
她斗了,她鬥了
她占,她佔
她占卜,她占卜
她占算,她占算
她准知,她準知
她准要,她準要
她象,她像
她象征,她象徵
如斗！,如斗！
如斗，,如斗，
如斗。,如斗。
如斗？,如斗？
如何干,如何幹
如坐针毯,如坐針氈
字汇,字彙
守御,守禦
守舍,守舍
宅女,奼女
宅弟,宅第
宅舍,宅舍
宅紫,奼紫
寺舍,寺舍
州里,州里
并购。,併購。
年多里,年多裡
年余,年餘
年准到,年準到
弛骋,馳騁
扣准,扣準
托言,託言
收获,收穫
旬余,旬餘
曲卷,曲捲
曲酒,麴酒
曲薛,麴薛
有出好戏,有齣好戲
有只手,有隻手
有只眼,有隻眼
有余,有餘
有困意,有睏意
有些困，,有些睏，
有些困。,有些睏。
有些象,有些像
有得斗,有得鬥
有得斗大,有得斗大
有对象,有對象
有点丑,有點醜
有点困，,有點睏，
有点困。,有點睏。
有点困了,有點睏了
有点象,有點像
朱砂,硃砂
朱喻,硃喻
朱笔,硃筆
朱矶,硃磯
此丑,此醜
此仆彼起,此仆彼起
死斗,死鬥
死斗胆,死斗膽
灰胡,灰鬍
灰郁,灰鬱
灰发,灰髮
灰发出,灰發出
灰尽,灰燼
百斗,百斗
百只,百隻
百只可,百只可
百只足够,百只足夠
百只怕,百只怕
百只够,百只夠
百多只,百多隻
百老汇,百老匯
百余,百餘
百余只,百餘隻
百余里,百餘里
百来里,百來里
百两,百兩
百卷,百卷
百姓於,百姓於
百拙千丑,百拙千醜
百海里,百海里
百里,百里
竹制,竹製
竹制伏,竹制伏
竹制服,竹制服
竹席,竹蓆
竹框,竹筐
竹荀,竹筍
竹舍,竹舍
竹杆,竹竿
竹几,竹几
竹几乎,竹幾乎
竹筏划,竹筏划
竹签,竹籤
米一斗,米一斗
米余,米餘
糸於一线,繫於一線
老小几,老小幾
老丑,老醜
老且丑,老且醜
老板,老闆
老姜,老薑
老仆,老僕
老麽,老么
老麽？,老麼？
老头,老頭
考卷,考卷
考征,考徵
而象,而像
而象牙,而象牙
而象形,而象形
而象征,而象徵
而象限,而象限
而象棋,而象棋
而象鼻,而象鼻
肉干,肉乾
肉身,肉身
肉松,肉鬆
肉欲,肉慾
自己干！,自己幹！
自己干，,自己幹，
自己干。,自己幹。
自己干？,自己幹？
自己干了,自己幹了
自己干吧,自己幹吧
自己干的,自己幹的
自占,自佔
自占卜,自占卜
自占星,自占星
自占挂,自占掛
自身,自身
自制,自製
自制！,自制！
自制，,自制，
自制。,自制。
自制；,自制；
自制一下,自制一下
自制力,自制力
自制下来,自制下來
自制不,自制不
自制之力,自制之力
自制之能,自制之能
自制他,自制他
自制伏,自制伏
自制地,自制地
自制她,自制她
自制你,自制你
自制我,自制我
自制服,自制服
自制的能,自制的能
自制能力,自制能力
自制情,自制情
自赞,自讚
自赞同,自贊同
自赞助,自贊助
至於,至於
至几上,至几上
舌一卷,舌一捲
舌头,舌頭
舌头发,舌頭發
舟已划,舟已划
舟揖,舟楫
舟划,舟划
色欲,色慾
血已干,血已乾
血才干,血才乾
血斗,血鬥
血未干,血未乾
行凶,行兇
行游,行遊
行佣,行佣
衣物已干,衣物已乾
衣物渐干,衣物漸乾
衣衫已干,衣衫已乾
衣驱,衣袪
西西里,西西里
西冲,西衝
西岳,西嶽
西游,西遊
西装毕挺,西裝筆挺
西历,西曆
甪里,甪里
位占,位佔
位占算,位占算
住扎,住紮
伴游,伴遊
佛象,佛像
佛罗里达,佛羅里達
何只,何只
估不准,估不準
伺奉,侍奉
伸卷,伸捲
似松实紧,似鬆實緊
但方才,但方纔
作不得准,作不得準
作的准,作的準
作准,作準
作崇,作祟
作得准,作得準
你干！,你幹！
你干，,你幹，
你干。,你幹。
你干？,你幹？
你干一杯,你乾一杯
你干那杯,你乾那杯
你干杯,你乾杯
你干的,你幹的
你丑,你醜
你不干,你不幹
你不干犯,你不干犯
你不干休,你不干休
你不干杯,你不乾杯
你不干涉,你不干涉
你不干脆,你不乾脆
你不干净,你不乾淨
你不干着急,你不乾著急
你不干预,你不干預
你斗了,你鬥了
你斗了胆,你斗了膽
你占,你佔
你占卜,你占卜
你占算,你占算
你白干,你白幹
你采,你採
你们占,你們佔
你准知,你準知
你准要,你準要
你象,你像
低迥,低迴
伶敏,靈敏
余人,餘人
余力,餘力
余下,餘下
余丈,餘丈
余刃,餘刃
余子！,餘子！
余子，,餘子，
余子。,餘子。
余子碌碌,餘子碌碌
余寸,餘寸
余匹,餘匹
余尺,餘尺
余日,餘日
余月,餘月
余生,餘生
余光,餘光
余名,餘名
余地,餘地
余字,餘字
余存,餘存
余年,餘年
余次,餘次
余位,餘位
余低,餘低
余利,餘利
余事,餘事
余味,餘味
余弦,餘弦
余杭,餘杭
余枝,餘枝
余波,餘波
余者,餘者
余劲,餘勁
余威,餘威
余怒,餘怒
余怒未息,餘怒未息
余恨,餘恨
余殃,餘殃
余毒,餘毒
余音,餘音
余风,餘風
余香,餘香
余匪,餘匪
余气,餘氣
余海里,餘海里
余亩,餘畝
余脉,餘脈
余孬,餘孬
余情,餘情
余悸,餘悸
余桶,餘桶
余众,餘眾
余责,餘責
余部,餘部
余部长,余部長
余款,餘款
余辜,餘辜
余饭,餘飯
余戮,餘僇
余势,餘勢
余晖,餘暉
余暇,餘暇
余岁,餘歲
余温,餘溫
余里,餘裡
余裕,餘裕
余贼,餘賊
余路,餘路
余载,餘載
余僧,餘僧
余漏,餘漏
余祸,餘禍
余庆,餘慶
余愤,餘憤
余数,餘數
余热,餘熱
余荫,餘蔭
余辉,餘輝
余震,餘震
余兴,餘興
余钱,餘錢
余点,餘點
余点,餘點
余烬,餘燼
余粮,餘糧
余额,餘額
余骑,餘騎
余沥,餘瀝
余羹,餘羹
余韵,餘韻
余孽,餘孽
余党,餘黨
克夫,剋夫
克日,剋日
克扣,剋扣
克死,剋死
克克,剋剋
克制,克制
克星,剋星
克苦,刻苦
克剜,剋剜
克期,剋期
克里米亚,克里米亞
克里姆林,克里姆林
克里特,克里特
冶游,冶遊
别干！,別幹！
别干，,別幹，
别干。,別幹。
别干一,別幹一
别干了,別幹了
别斗,別鬥
别斗胆,別斗膽
别扭,彆扭
别拗,彆拗
别致,別緻
判明,判明
判断发,判斷發
利欲,利慾
劫余,劫餘
劫舍,劫舍
努力干,努力幹
努力干脆,努力乾脆
努力干扰,努力干擾
即了然,即瞭然
即象,即像
即象牙,即象牙
即象征,即象徵
即象征服,即像征服
即象限,即象限
即象限制,即像限制
即象徵,即象徵
吞牛斗,吞牛斗
吞并,吞併
吞咽,吞嚥
吧台,吧檯
呆致致,呆緻緻
君子好求,君子好逑
告侥,告饒
吹干,吹乾
吹卷,吹捲
吹胡,吹鬍
吹须,吹鬚
吸干,吸乾
吮干,吮乾
吵斗,吵鬥
吟游,吟遊
困倦,睏倦
困意，,睏意，
困意。,睏意。
困兽斗,困獸鬥
坐台子,坐檯子
坐锺,坐鐘
壮丁,壯丁
夹衣,裌衣
夹袄,裌襖
妥妥当当,妥妥當當
宋体,細明體
局长,局長
局促,侷促
局面,局面
巫咸,巫咸
希里,希里
庇里牛斯,庇里牛斯
床头发,床頭發
弄干,弄乾
弄面吃,弄麵吃
形单只影,形單隻影
形单影只,形單影隻
形象,形象
彷佛,彷彿
役仆,役僕
志异,誌異
志喜,誌喜
志庆,誌慶
快又准,快又準
快且准,快且準
快吃干,快吃乾
快而准,快而準
快冲,快衝
快冲水,快沖水
快冲刷,快沖刷
快冲洗,快沖洗
快冲茶,快沖茶
快冲淡,快沖淡
快冲喜,快沖喜
快冲蚀,快沖蝕
快卷,快捲
快松下,快鬆下
快狠准,快狠準
快舍下,快捨下
我干一杯,我乾一杯
我干杯,我乾杯
我干的,我幹的
我丑,我醜
我不干,我不幹
我不干犯,我不干犯
我不干犯法,我不幹犯法
我不干休,我不干休
我不干杯,我不乾杯
我不干涉,我不干涉
我不干脆,我不乾脆
我不干净,我不乾淨
我不干着急,我不乾著急
我不干预,我不干預
我不干扰,我不干擾
我斗了,我鬥了
我占,我佔
我占卜,我占卜
我占算,我占算
我白干,我白幹
我采,我採
我们占,我們佔
我准要,我準要
我象,我像
抗御,抗禦
抉别,訣別
把方才,把才纔
把他干,把他幹
把她干,把她幹
把你干,把我幹
把我干,把我幹
扼塞,阨塞
找不准,找不準
找准,找準
找得准,找得準
找对象,找對象
找错对象,找錯對象
批斗,批鬥
批准,批准
折向往,折向往
折冲,折衝
折卷,折捲
扮象,扮像
投不准,投不準
投明,投明
投得准,投得準
抓不准,抓不準
抑郁,抑鬱
改采,改採
攻占,攻佔
更丑,更醜
更加丑,更加醜
更要丑,更要醜
更准，,更準，
更准。,更準。
更准？,更準？
更象,更像
更锺,更鐘
更锺情,更鍾情
更锺意,更鍾意
更锺爱,更鍾愛
束发,束髮
束发出,束發出
束发射,束發射
材所制,材所製
材料所制,材料所製
村长,村長
村舍,村舍
步步高升,步步高陞
每只,每隻
每每只,每每只
每卷,每卷
每周,每週
求支签,求支籤
求知欲,求知慾
求签,求籤
求签下,求簽下
求签名,求簽名
求签署,求簽署
沈郁,沈鬱
沈阳,瀋陽
沉郁,沉鬱
沉积岩,沉積岩
决心干,決心幹
决斗,決鬥
决择,抉擇
汨没,汩沒
冲！,衝！
冲了入,衝了入
冲了下,衝了下
冲了上,衝了上
冲了出,衝了出
冲了来,衝了來
冲了进,衝了進
冲了过,衝了過
冲入,衝入
冲力,衝力
冲下,衝下
冲上,衝上
冲上一杯,沖上一杯
冲上一壶,沖上一壺
冲上一碗,沖上一碗
冲上心,沖上心
冲上茶,沖上茶
冲上壶,沖上壺
冲上开水,沖上開水
冲口,衝口
冲不入,衝不入
冲不下,衝不下
冲不上,衝不上
冲不出,衝不出
冲不破,衝不破
冲不进,衝不進
冲不开,衝不開
冲不过,衝不過
冲他,衝他
冲出,衝出
冲去,衝去
冲穴,衝穴
冲向,衝向
冲回,衝回
冲在下,衝在下
冲在前,衝在前
冲在最前,衝在最前
冲她,衝她
冲自己,衝自己
冲至,衝至
冲你,衝你
冲呀,衝呀
冲我,衝我
冲来,衝來
冲刺,衝刺
冲到,衝到
冲奔,衝奔
冲往,衝往
冲近,衝近
冲门,衝門
冲冠,衝冠
冲前,衝前
冲剌,衝剌
冲劲,衝勁
冲咱,衝咱
冲垮,衝垮
冲突,衝突
冲要,衝要
冲倒,衝倒
冲拳,衝拳
冲浪,衝浪
冲破,衝破
冲脉,衝脈
冲起,衝起
冲阵,衝陣
冲动,衝動
冲啊,衝啊
冲将,衝將
冲得入,衝得入
冲得出,衝得出
冲得进,衝得進
冲得过,衝得過
冲掠,衝掠
冲杀,衝殺
冲陷,衝陷
冲散,衝散
冲着,衝著
冲越,衝越
冲跑,衝跑
冲进,衝進
冲开,衝開
冲乱,衝亂
冲势,衝勢
冲落,衝落
冲过,衝過
冲驰,衝馳
冲鼻,衝鼻
冲剑,衝劍
冲坠,衝墜
冲撞,衝撞
冲扑,衝撲
冲锋,衝鋒
冲锋枪,衝鋒鎗
冲霄,衝霄
冲错,衝錯
冲击,衝擊
冲击,衝擊
冲断,衝斷
冲闯,衝闖
没干！,沒幹！
没干，,沒幹，
没干。,沒幹。
没干？,沒幹？
没干头,沒幹頭
没白干,沒白幹
没松下,沒鬆下
没相干,沒相干
没准,沒準
没准许,沒准許
没对象,沒對象
没辄,沒轍
灸热,炙熱
狂冲,狂衝
狂卷,狂捲
狂赞,狂讚
男仆,男僕
盯准,盯準
私斗,私鬥
私欲,私慾
私锺,私鐘
秀发,秀髮
秃发,禿髮
系一片,係一片
系一番,係一番
系一种,係一種
系一线,繫一線
系了,繫了
系上,繫上
系引,係引
系手,繫手
系手下,系手下
系乎,繫乎
系在,繫在
系好,繫好
系住,繫住
系妥,繫妥
系牢,繫牢
系於,繫於
系於一发,繫於一髮
系争,係爭
系风捕景,係風捕景
系个,繫個
系起,繫起
系马,繫馬
系带,繫帶
系挂,繫掛
系条,繫條
系绊,繫絆
系累,係累
系发带,繫髮帶
系丝带,繫絲帶
系着,繫著
系块,繫塊
系腰,繫腰
系脚,繫腳
系铃,繫鈴
